,Daily Cost of Bus,Daily Number of Riders,Ticket Price
25208,1100,130,17.00
25209,1100,135,17.00
25210,1100,140,17.00
25211,1100,145,17.00
25212,1100,150,17.00
25213,1100,155,17.00
25214,1100,160,17.00
25215,1100,165,17.00
25216,1100,170,17.00
25217,1100,175,17.00
25218,1100,180,17.00
25219,1100,185,17.00
25220,1100,190,17.00
25221,1100,195,17.00
25222,1100,200,17.00
25223,1100,205,17.00
25224,1100,210,17.00
25225,1100,215,17.00
25226,1100,220,17.00
25227,1100,225,17.00
25228,1100,230,17.00
25229,1100,235,17.00
25230,1100,240,17.00
25231,1100,245,17.00
25232,1100,250,17.00
25233,1100,255,17.00
25234,1100,260,17.00
25235,1100,20,17.50
25236,1100,25,17.50
25237,1100,30,17.50
25238,1100,35,17.50
25239,1100,40,17.50
25240,1100,45,17.50
25241,1100,50,17.50
25242,1100,55,17.50
25243,1100,60,17.50
25244,1100,65,17.50
25245,1100,70,17.50
25246,1100,75,17.50
25247,1100,80,17.50
25248,1100,85,17.50
25249,1100,90,17.50
25250,1100,95,17.50
25251,1100,100,17.50
25252,1100,105,17.50
25253,1100,110,17.50
25254,1100,115,17.50
25255,1100,120,17.50
25256,1100,125,17.50
25257,1100,130,17.50
25258,1100,135,17.50
25259,1100,140,17.50
25260,1100,145,17.50
25261,1100,150,17.50
25262,1100,155,17.50
25263,1100,160,17.50
25264,1100,165,17.50
25265,1100,170,17.50
25266,1100,175,17.50
25267,1100,180,17.50
25268,1100,185,17.50
25269,1100,190,17.50
25270,1100,195,17.50
25271,1100,200,17.50
25272,1100,205,17.50
25273,1100,210,17.50
25274,1100,215,17.50
25275,1100,220,17.50
25276,1100,225,17.50
25277,1100,230,17.50
25278,1100,235,17.50
25279,1100,240,17.50
25280,1100,245,17.50
25281,1100,250,17.50
25282,1100,255,17.50
25283,1100,260,17.50
25284,1100,20,18.00
25285,1100,25,18.00
25286,1100,30,18.00
25287,1100,35,18.00
25288,1100,40,18.00
25289,1100,45,18.00
25290,1100,50,18.00
25291,1100,55,18.00
25292,1100,60,18.00
25293,1100,65,18.00
25294,1100,70,18.00
25295,1100,75,18.00
25296,1100,80,18.00
25297,1100,85,18.00
25298,1100,90,18.00
25299,1100,95,18.00
25300,1100,100,18.00
25301,1100,105,18.00
25302,1100,110,18.00
25303,1100,115,18.00
25304,1100,120,18.00
25305,1100,125,18.00
25306,1100,130,18.00
25307,1100,135,18.00
25308,1100,140,18.00
25309,1100,145,18.00
25310,1100,150,18.00
25311,1100,155,18.00
25312,1100,160,18.00
25313,1100,165,18.00
25314,1100,170,18.00
25315,1100,175,18.00
25316,1100,180,18.00
25317,1100,185,18.00
25318,1100,190,18.00
25319,1100,195,18.00
25320,1100,200,18.00
25321,1100,205,18.00
25322,1100,210,18.00
25323,1100,215,18.00
25324,1100,220,18.00
25325,1100,225,18.00
25326,1100,230,18.00
25327,1100,235,18.00
25328,1100,240,18.00
25329,1100,245,18.00
25330,1100,250,18.00
25331,1100,255,18.00
25332,1100,260,18.00
25333,1100,20,18.50
25334,1100,25,18.50
25335,1100,30,18.50
25336,1100,35,18.50
25337,1100,40,18.50
25338,1100,45,18.50
25339,1100,50,18.50
25340,1100,55,18.50
25341,1100,60,18.50
25342,1100,65,18.50
25343,1100,70,18.50
25344,1100,75,18.50
25345,1100,80,18.50
25346,1100,85,18.50
25347,1100,90,18.50
25348,1100,95,18.50
25349,1100,100,18.50
25350,1100,105,18.50
25351,1100,110,18.50
25352,1100,115,18.50
25353,1100,120,18.50
25354,1100,125,18.50
25355,1100,130,18.50
25356,1100,135,18.50
25357,1100,140,18.50
25358,1100,145,18.50
25359,1100,150,18.50
25360,1100,155,18.50
25361,1100,160,18.50
25362,1100,165,18.50
25363,1100,170,18.50
25364,1100,175,18.50
25365,1100,180,18.50
25366,1100,185,18.50
25367,1100,190,18.50
25368,1100,195,18.50
25369,1100,200,18.50
25370,1100,205,18.50
25371,1100,210,18.50
25372,1100,215,18.50
25373,1100,220,18.50
25374,1100,225,18.50
25375,1100,230,18.50
25376,1100,235,18.50
25377,1100,240,18.50
25378,1100,245,18.50
25379,1100,250,18.50
25380,1100,255,18.50
25381,1100,260,18.50
25382,1100,20,19.00
25383,1100,25,19.00
25384,1100,30,19.00
25385,1100,35,19.00
25386,1100,40,19.00
25387,1100,45,19.00
25388,1100,50,19.00
25389,1100,55,19.00
25390,1100,60,19.00
25391,1100,65,19.00
25392,1100,70,19.00
25393,1100,75,19.00
25394,1100,80,19.00
25395,1100,85,19.00
25396,1100,90,19.00
25397,1100,95,19.00
25398,1100,100,19.00
25399,1100,105,19.00
25400,1100,110,19.00
25401,1100,115,19.00
25402,1100,120,19.00
25403,1100,125,19.00
25404,1100,130,19.00
25405,1100,135,19.00
25406,1100,140,19.00
25407,1100,145,19.00
25408,1100,150,19.00
25409,1100,155,19.00
25410,1100,160,19.00
25411,1100,165,19.00
25412,1100,170,19.00
25413,1100,175,19.00
25414,1100,180,19.00
25415,1100,185,19.00
25416,1100,190,19.00
25417,1100,195,19.00
25418,1100,200,19.00
25419,1100,205,19.00
25420,1100,210,19.00
25421,1100,215,19.00
25422,1100,220,19.00
25423,1100,225,19.00
25424,1100,230,19.00
25425,1100,235,19.00
25426,1100,240,19.00
25427,1100,245,19.00
25428,1100,250,19.00
25429,1100,255,19.00
25430,1100,260,19.00
25431,1100,20,19.50
25432,1100,25,19.50
25433,1100,30,19.50
25434,1100,35,19.50
25435,1100,40,19.50
25436,1100,45,19.50
25437,1100,50,19.50
25438,1100,55,19.50
25439,1100,60,19.50
25440,1100,65,19.50
25441,1100,70,19.50
25442,1100,75,19.50
25443,1100,80,19.50
25444,1100,85,19.50
25445,1100,90,19.50
25446,1100,95,19.50
25447,1100,100,19.50
25448,1100,105,19.50
25449,1100,110,19.50
25450,1100,115,19.50
25451,1100,120,19.50
25452,1100,125,19.50
25453,1100,130,19.50
25454,1100,135,19.50
25455,1100,140,19.50
25456,1100,145,19.50
25457,1100,150,19.50
25458,1100,155,19.50
25459,1100,160,19.50
25460,1100,165,19.50
25461,1100,170,19.50
25462,1100,175,19.50
25463,1100,180,19.50
25464,1100,185,19.50
25465,1100,190,19.50
25466,1100,195,19.50
25467,1100,200,19.50
25468,1100,205,19.50
25469,1100,210,19.50
25470,1100,215,19.50
25471,1100,220,19.50
25472,1100,225,19.50
25473,1100,230,19.50
25474,1100,235,19.50
25475,1100,240,19.50
25476,1100,245,19.50
25477,1100,250,19.50
25478,1100,255,19.50
25479,1100,260,19.50
25480,1100,20,20.00
25481,1100,25,20.00
25482,1100,30,20.00
25483,1100,35,20.00
25484,1100,40,20.00
25485,1100,45,20.00
25486,1100,50,20.00
25487,1100,55,20.00
25488,1100,60,20.00
25489,1100,65,20.00
25490,1100,70,20.00
25491,1100,75,20.00
25492,1100,80,20.00
25493,1100,85,20.00
25494,1100,90,20.00
25495,1100,95,20.00
25496,1100,100,20.00
25497,1100,105,20.00
25498,1100,110,20.00
25499,1100,115,20.00
25500,1100,120,20.00
25501,1100,125,20.00
25502,1100,130,20.00
25503,1100,135,20.00
25504,1100,140,20.00
25505,1100,145,20.00
25506,1100,150,20.00
25507,1100,155,20.00
25508,1100,160,20.00
25509,1100,165,20.00
25510,1100,170,20.00
25511,1100,175,20.00
25512,1100,180,20.00
25513,1100,185,20.00
25514,1100,190,20.00
25515,1100,195,20.00
25516,1100,200,20.00
25517,1100,205,20.00
25518,1100,210,20.00
25519,1100,215,20.00
25520,1100,220,20.00
25521,1100,225,20.00
25522,1100,230,20.00
25523,1100,235,20.00
25524,1100,240,20.00
25525,1100,245,20.00
25526,1100,250,20.00
25527,1100,255,20.00
25528,1100,260,20.00
25529,1100,20,20.50
25530,1100,25,20.50
25531,1100,30,20.50
25532,1100,35,20.50
25533,1100,40,20.50
25534,1100,45,20.50
25535,1100,50,20.50
25536,1100,55,20.50
25537,1100,60,20.50
25538,1100,65,20.50
25539,1100,70,20.50
25540,1100,75,20.50
25541,1100,80,20.50
25542,1100,85,20.50
25543,1100,90,20.50
25544,1100,95,20.50
25545,1100,100,20.50
25546,1100,105,20.50
25547,1100,110,20.50
25548,1100,115,20.50
25549,1100,120,20.50
25550,1100,125,20.50
25551,1100,130,20.50
25552,1100,135,20.50
25553,1100,140,20.50
25554,1100,145,20.50
25555,1100,150,20.50
25556,1100,155,20.50
25557,1100,160,20.50
25558,1100,165,20.50
25559,1100,170,20.50
25560,1100,175,20.50
25561,1100,180,20.50
25562,1100,185,20.50
25563,1100,190,20.50
25564,1100,195,20.50
25565,1100,200,20.50
25566,1100,205,20.50
25567,1100,210,20.50
25568,1100,215,20.50
25569,1100,220,20.50
25570,1100,225,20.50
25571,1100,230,20.50
25572,1100,235,20.50
25573,1100,240,20.50
25574,1100,245,20.50
25575,1100,250,20.50
25576,1100,255,20.50
25577,1100,260,20.50
25578,1100,20,21.00
25579,1100,25,21.00
25580,1100,30,21.00
25581,1100,35,21.00
25582,1100,40,21.00
25583,1100,45,21.00
25584,1100,50,21.00
25585,1100,55,21.00
25586,1100,60,21.00
25587,1100,65,21.00
25588,1100,70,21.00
25589,1100,75,21.00
25590,1100,80,21.00
25591,1100,85,21.00
25592,1100,90,21.00
25593,1100,95,21.00
25594,1100,100,21.00
25595,1100,105,21.00
25596,1100,110,21.00
25597,1100,115,21.00
25598,1100,120,21.00
25599,1100,125,21.00
25600,1100,130,21.00
25601,1100,135,21.00
25602,1100,140,21.00
25603,1100,145,21.00
25604,1100,150,21.00
25605,1100,155,21.00
25606,1100,160,21.00
25607,1100,165,21.00
25608,1100,170,21.00
25609,1100,175,21.00
25610,1100,180,21.00
25611,1100,185,21.00
25612,1100,190,21.00
25613,1100,195,21.00
25614,1100,200,21.00
25615,1100,205,21.00
25616,1100,210,21.00
25617,1100,215,21.00
25618,1100,220,21.00
25619,1100,225,21.00
25620,1100,230,21.00
25621,1100,235,21.00
25622,1100,240,21.00
25623,1100,245,21.00
25624,1100,250,21.00
25625,1100,255,21.00
25626,1100,260,21.00
25627,1100,20,21.50
25628,1100,25,21.50
25629,1100,30,21.50
25630,1100,35,21.50
25631,1100,40,21.50
25632,1100,45,21.50
25633,1100,50,21.50
25634,1100,55,21.50
25635,1100,60,21.50
25636,1100,65,21.50
25637,1100,70,21.50
25638,1100,75,21.50
25639,1100,80,21.50
25640,1100,85,21.50
25641,1100,90,21.50
25642,1100,95,21.50
25643,1100,100,21.50
25644,1100,105,21.50
25645,1100,110,21.50
25646,1100,115,21.50
25647,1100,120,21.50
25648,1100,125,21.50
25649,1100,130,21.50
25650,1100,135,21.50
25651,1100,140,21.50
25652,1100,145,21.50
25653,1100,150,21.50
25654,1100,155,21.50
25655,1100,160,21.50
25656,1100,165,21.50
25657,1100,170,21.50
25658,1100,175,21.50
25659,1100,180,21.50
25660,1100,185,21.50
25661,1100,190,21.50
25662,1100,195,21.50
25663,1100,200,21.50
25664,1100,205,21.50
25665,1100,210,21.50
25666,1100,215,21.50
25667,1100,220,21.50
25668,1100,225,21.50
25669,1100,230,21.50
25670,1100,235,21.50
25671,1100,240,21.50
25672,1100,245,21.50
25673,1100,250,21.50
25674,1100,255,21.50
25675,1100,260,21.50
25676,1100,20,22.00
25677,1100,25,22.00
25678,1100,30,22.00
25679,1100,35,22.00
25680,1100,40,22.00
25681,1100,45,22.00
25682,1100,50,22.00
25683,1100,55,22.00
25684,1100,60,22.00
25685,1100,65,22.00
25686,1100,70,22.00
25687,1100,75,22.00
25688,1100,80,22.00
25689,1100,85,22.00
25690,1100,90,22.00
25691,1100,95,22.00
25692,1100,100,22.00
25693,1100,105,22.00
25694,1100,110,22.00
25695,1100,115,22.00
25696,1100,120,22.00
25697,1100,125,22.00
25698,1100,130,22.00
25699,1100,135,22.00
25700,1100,140,22.00
25701,1100,145,22.00
25702,1100,150,22.00
25703,1100,155,22.00
25704,1100,160,22.00
25705,1100,165,22.00
25706,1100,170,22.00
25707,1100,175,22.00
25708,1100,180,22.00
25709,1100,185,22.00
25710,1100,190,22.00
25711,1100,195,22.00
25712,1100,200,22.00
25713,1100,205,22.00
25714,1100,210,22.00
25715,1100,215,22.00
25716,1100,220,22.00
25717,1100,225,22.00
25718,1100,230,22.00
25719,1100,235,22.00
25720,1100,240,22.00
25721,1100,245,22.00
25722,1100,250,22.00
25723,1100,255,22.00
25724,1100,260,22.00
25725,1100,20,22.50
25726,1100,25,22.50
25727,1100,30,22.50
25728,1100,35,22.50
25729,1100,40,22.50
25730,1100,45,22.50
25731,1100,50,22.50
25732,1100,55,22.50
25733,1100,60,22.50
25734,1100,65,22.50
25735,1100,70,22.50
25736,1100,75,22.50
25737,1100,80,22.50
25738,1100,85,22.50
25739,1100,90,22.50
25740,1100,95,22.50
25741,1100,100,22.50
25742,1100,105,22.50
25743,1100,110,22.50
25744,1100,115,22.50
25745,1100,120,22.50
25746,1100,125,22.50
25747,1100,130,22.50
25748,1100,135,22.50
25749,1100,140,22.50
25750,1100,145,22.50
25751,1100,150,22.50
25752,1100,155,22.50
25753,1100,160,22.50
25754,1100,165,22.50
25755,1100,170,22.50
25756,1100,175,22.50
25757,1100,180,22.50
25758,1100,185,22.50
25759,1100,190,22.50
25760,1100,195,22.50
25761,1100,200,22.50
25762,1100,205,22.50
25763,1100,210,22.50
25764,1100,215,22.50
25765,1100,220,22.50
25766,1100,225,22.50
25767,1100,230,22.50
25768,1100,235,22.50
25769,1100,240,22.50
25770,1100,245,22.50
25771,1100,250,22.50
25772,1100,255,22.50
25773,1100,260,22.50
25774,1100,20,23.00
25775,1100,25,23.00
25776,1100,30,23.00
25777,1100,35,23.00
25778,1100,40,23.00
25779,1100,45,23.00
25780,1100,50,23.00
25781,1100,55,23.00
25782,1100,60,23.00
25783,1100,65,23.00
25784,1100,70,23.00
25785,1100,75,23.00
25786,1100,80,23.00
25787,1100,85,23.00
25788,1100,90,23.00
25789,1100,95,23.00
25790,1100,100,23.00
25791,1100,105,23.00
25792,1100,110,23.00
25793,1100,115,23.00
25794,1100,120,23.00
25795,1100,125,23.00
25796,1100,130,23.00
25797,1100,135,23.00
25798,1100,140,23.00
25799,1100,145,23.00
25800,1100,150,23.00
25801,1100,155,23.00
25802,1100,160,23.00
25803,1100,165,23.00
25804,1100,170,23.00
25805,1100,175,23.00
25806,1100,180,23.00
25807,1100,185,23.00
25808,1100,190,23.00
25809,1100,195,23.00
25810,1100,200,23.00
25811,1100,205,23.00
25812,1100,210,23.00
25813,1100,215,23.00
25814,1100,220,23.00
25815,1100,225,23.00
25816,1100,230,23.00
25817,1100,235,23.00
25818,1100,240,23.00
25819,1100,245,23.00
25820,1100,250,23.00
25821,1100,255,23.00
25822,1100,260,23.00
25823,1100,20,23.50
25824,1100,25,23.50
25825,1100,30,23.50
25826,1100,35,23.50
25827,1100,40,23.50
25828,1100,45,23.50
25829,1100,50,23.50
25830,1100,55,23.50
25831,1100,60,23.50
25832,1100,65,23.50
25833,1100,70,23.50
25834,1100,75,23.50
25835,1100,80,23.50
25836,1100,85,23.50
25837,1100,90,23.50
25838,1100,95,23.50
25839,1100,100,23.50
25840,1100,105,23.50
25841,1100,110,23.50
25842,1100,115,23.50
25843,1100,120,23.50
25844,1100,125,23.50
25845,1100,130,23.50
25846,1100,135,23.50
25847,1100,140,23.50
25848,1100,145,23.50
25849,1100,150,23.50
25850,1100,155,23.50
25851,1100,160,23.50
25852,1100,165,23.50
25853,1100,170,23.50
25854,1100,175,23.50
25855,1100,180,23.50
25856,1100,185,23.50
25857,1100,190,23.50
25858,1100,195,23.50
25859,1100,200,23.50
25860,1100,205,23.50
25861,1100,210,23.50
25862,1100,215,23.50
25863,1100,220,23.50
25864,1100,225,23.50
25865,1100,230,23.50
25866,1100,235,23.50
25867,1100,240,23.50
25868,1100,245,23.50
25869,1100,250,23.50
25870,1100,255,23.50
25871,1100,260,23.50
25872,1150,20,7.50
25873,1150,25,7.50
25874,1150,30,7.50
25875,1150,35,7.50
25876,1150,40,7.50
25877,1150,45,7.50
25878,1150,50,7.50
25879,1150,55,7.50
25880,1150,60,7.50
25881,1150,65,7.50
25882,1150,70,7.50
25883,1150,75,7.50
25884,1150,80,7.50
25885,1150,85,7.50
25886,1150,90,7.50
25887,1150,95,7.50
25888,1150,100,7.50
25889,1150,105,7.50
25890,1150,110,7.50
25891,1150,115,7.50
25892,1150,120,7.50
25893,1150,125,7.50
25894,1150,130,7.50
25895,1150,135,7.50
25896,1150,140,7.50
25897,1150,145,7.50
25898,1150,150,7.50
25899,1150,155,7.50
25900,1150,160,7.50
25901,1150,165,7.50
25902,1150,170,7.50
25903,1150,175,7.50
25904,1150,180,7.50
25905,1150,185,7.50
25906,1150,190,7.50
25907,1150,195,7.50
25908,1150,200,7.50
25909,1150,205,7.50
25910,1150,210,7.50
25911,1150,215,7.50
25912,1150,220,7.50
25913,1150,225,7.50
25914,1150,230,7.50
25915,1150,235,7.50
25916,1150,240,7.50
25917,1150,245,7.50
25918,1150,250,7.50
25919,1150,255,7.50
25920,1150,260,7.50
25921,1150,20,8.00
25922,1150,25,8.00
25923,1150,30,8.00
25924,1150,35,8.00
25925,1150,40,8.00
25926,1150,45,8.00
25927,1150,50,8.00
25928,1150,55,8.00
25929,1150,60,8.00
25930,1150,65,8.00
25931,1150,70,8.00
25932,1150,75,8.00
25933,1150,80,8.00
25934,1150,85,8.00
25935,1150,90,8.00
25936,1150,95,8.00
25937,1150,100,8.00
25938,1150,105,8.00
25939,1150,110,8.00
25940,1150,115,8.00
25941,1150,120,8.00
25942,1150,125,8.00
25943,1150,130,8.00
25944,1150,135,8.00
25945,1150,140,8.00
25946,1150,145,8.00
25947,1150,150,8.00
25948,1150,155,8.00
25949,1150,160,8.00
25950,1150,165,8.00
25951,1150,170,8.00
25952,1150,175,8.00
25953,1150,180,8.00
25954,1150,185,8.00
25955,1150,190,8.00
25956,1150,195,8.00
25957,1150,200,8.00
25958,1150,205,8.00
25959,1150,210,8.00
25960,1150,215,8.00
25961,1150,220,8.00
25962,1150,225,8.00
25963,1150,230,8.00
25964,1150,235,8.00
25965,1150,240,8.00
25966,1150,245,8.00
25967,1150,250,8.00
25968,1150,255,8.00
25969,1150,260,8.00
25970,1150,20,8.50
25971,1150,25,8.50
25972,1150,30,8.50
25973,1150,35,8.50
25974,1150,40,8.50
25975,1150,45,8.50
25976,1150,50,8.50
25977,1150,55,8.50
25978,1150,60,8.50
25979,1150,65,8.50
25980,1150,70,8.50
25981,1150,75,8.50
25982,1150,80,8.50
25983,1150,85,8.50
25984,1150,90,8.50
25985,1150,95,8.50
25986,1150,100,8.50
25987,1150,105,8.50
25988,1150,110,8.50
25989,1150,115,8.50
25990,1150,120,8.50
25991,1150,125,8.50
25992,1150,130,8.50
25993,1150,135,8.50
25994,1150,140,8.50
25995,1150,145,8.50
25996,1150,150,8.50
25997,1150,155,8.50
25998,1150,160,8.50
25999,1150,165,8.50
26000,1150,170,8.50
26001,1150,175,8.50
26002,1150,180,8.50
26003,1150,185,8.50
26004,1150,190,8.50
26005,1150,195,8.50
26006,1150,200,8.50
26007,1150,205,8.50
26008,1150,210,8.50
26009,1150,215,8.50
26010,1150,220,8.50
26011,1150,225,8.50
26012,1150,230,8.50
26013,1150,235,8.50
26014,1150,240,8.50
26015,1150,245,8.50
26016,1150,250,8.50
26017,1150,255,8.50
26018,1150,260,8.50
26019,1150,20,9.00
26020,1150,25,9.00
26021,1150,30,9.00
26022,1150,35,9.00
26023,1150,40,9.00
26024,1150,45,9.00
26025,1150,50,9.00
26026,1150,55,9.00
26027,1150,60,9.00
26028,1150,65,9.00
26029,1150,70,9.00
26030,1150,75,9.00
26031,1150,80,9.00
26032,1150,85,9.00
26033,1150,90,9.00
26034,1150,95,9.00
26035,1150,100,9.00
26036,1150,105,9.00
26037,1150,110,9.00
26038,1150,115,9.00
26039,1150,120,9.00
26040,1150,125,9.00
26041,1150,130,9.00
26042,1150,135,9.00
26043,1150,140,9.00
26044,1150,145,9.00
26045,1150,150,9.00
26046,1150,155,9.00
26047,1150,160,9.00
26048,1150,165,9.00
26049,1150,170,9.00
26050,1150,175,9.00
26051,1150,180,9.00
26052,1150,185,9.00
26053,1150,190,9.00
26054,1150,195,9.00
26055,1150,200,9.00
26056,1150,205,9.00
26057,1150,210,9.00
26058,1150,215,9.00
26059,1150,220,9.00
26060,1150,225,9.00
26061,1150,230,9.00
26062,1150,235,9.00
26063,1150,240,9.00
26064,1150,245,9.00
26065,1150,250,9.00
26066,1150,255,9.00
26067,1150,260,9.00
26068,1150,20,9.50
26069,1150,25,9.50
26070,1150,30,9.50
26071,1150,35,9.50
26072,1150,40,9.50
26073,1150,45,9.50
26074,1150,50,9.50
26075,1150,55,9.50
26076,1150,60,9.50
26077,1150,65,9.50
26078,1150,70,9.50
26079,1150,75,9.50
26080,1150,80,9.50
26081,1150,85,9.50
26082,1150,90,9.50
26083,1150,95,9.50
26084,1150,100,9.50
26085,1150,105,9.50
26086,1150,110,9.50
26087,1150,115,9.50
26088,1150,120,9.50
26089,1150,125,9.50
26090,1150,130,9.50
26091,1150,135,9.50
26092,1150,140,9.50
26093,1150,145,9.50
26094,1150,150,9.50
26095,1150,155,9.50
26096,1150,160,9.50
26097,1150,165,9.50
26098,1150,170,9.50
26099,1150,175,9.50
26100,1150,180,9.50
26101,1150,185,9.50
26102,1150,190,9.50
26103,1150,195,9.50
26104,1150,200,9.50
26105,1150,205,9.50
26106,1150,210,9.50
26107,1150,215,9.50
26108,1150,220,9.50
26109,1150,225,9.50
26110,1150,230,9.50
26111,1150,235,9.50
26112,1150,240,9.50
26113,1150,245,9.50
26114,1150,250,9.50
26115,1150,255,9.50
26116,1150,260,9.50
26117,1150,20,10.00
26118,1150,25,10.00
26119,1150,30,10.00
26120,1150,35,10.00
26121,1150,40,10.00
26122,1150,45,10.00
26123,1150,50,10.00
26124,1150,55,10.00
26125,1150,60,10.00
26126,1150,65,10.00
26127,1150,70,10.00
26128,1150,75,10.00
26129,1150,80,10.00
26130,1150,85,10.00
26131,1150,90,10.00
26132,1150,95,10.00
26133,1150,100,10.00
26134,1150,105,10.00
26135,1150,110,10.00
26136,1150,115,10.00
26137,1150,120,10.00
26138,1150,125,10.00
26139,1150,130,10.00
26140,1150,135,10.00
26141,1150,140,10.00
26142,1150,145,10.00
26143,1150,150,10.00
26144,1150,155,10.00
26145,1150,160,10.00
26146,1150,165,10.00
26147,1150,170,10.00
26148,1150,175,10.00
26149,1150,180,10.00
26150,1150,185,10.00
26151,1150,190,10.00
26152,1150,195,10.00
26153,1150,200,10.00
26154,1150,205,10.00
26155,1150,210,10.00
26156,1150,215,10.00
26157,1150,220,10.00
26158,1150,225,10.00
26159,1150,230,10.00
26160,1150,235,10.00
26161,1150,240,10.00
26162,1150,245,10.00
26163,1150,250,10.00
26164,1150,255,10.00
26165,1150,260,10.00
26166,1150,20,10.50
26167,1150,25,10.50
26168,1150,30,10.50
26169,1150,35,10.50
26170,1150,40,10.50
26171,1150,45,10.50
26172,1150,50,10.50
26173,1150,55,10.50
26174,1150,60,10.50
26175,1150,65,10.50
26176,1150,70,10.50
26177,1150,75,10.50
26178,1150,80,10.50
26179,1150,85,10.50
26180,1150,90,10.50
26181,1150,95,10.50
26182,1150,100,10.50
26183,1150,105,10.50
26184,1150,110,10.50
26185,1150,115,10.50
26186,1150,120,10.50
26187,1150,125,10.50
26188,1150,130,10.50
26189,1150,135,10.50
26190,1150,140,10.50
26191,1150,145,10.50
26192,1150,150,10.50
26193,1150,155,10.50
26194,1150,160,10.50
26195,1150,165,10.50
26196,1150,170,10.50
26197,1150,175,10.50
26198,1150,180,10.50
26199,1150,185,10.50
26200,1150,190,10.50
26201,1150,195,10.50
26202,1150,200,10.50
26203,1150,205,10.50
26204,1150,210,10.50
26205,1150,215,10.50
26206,1150,220,10.50
26207,1150,225,10.50
26208,1150,230,10.50
26209,1150,235,10.50
26210,1150,240,10.50
26211,1150,245,10.50
26212,1150,250,10.50
26213,1150,255,10.50
26214,1150,260,10.50
26215,1150,20,11.00
26216,1150,25,11.00
26217,1150,30,11.00
26218,1150,35,11.00
26219,1150,40,11.00
26220,1150,45,11.00
26221,1150,50,11.00
26222,1150,55,11.00
26223,1150,60,11.00
26224,1150,65,11.00
26225,1150,70,11.00
26226,1150,75,11.00
26227,1150,80,11.00
26228,1150,85,11.00
26229,1150,90,11.00
26230,1150,95,11.00
26231,1150,100,11.00
26232,1150,105,11.00
26233,1150,110,11.00
26234,1150,115,11.00
26235,1150,120,11.00
26236,1150,125,11.00
26237,1150,130,11.00
26238,1150,135,11.00
26239,1150,140,11.00
26240,1150,145,11.00
26241,1150,150,11.00
26242,1150,155,11.00
26243,1150,160,11.00
26244,1150,165,11.00
